epoch,dense_3_acc,dense_3_loss,dense_4_acc,dense_4_loss,dense_5_acc,dense_5_loss,dense_6_acc,dense_6_loss,dense_7_acc,dense_7_loss,loss,val_dense_3_acc,val_dense_3_loss,val_dense_4_acc,val_dense_4_loss,val_dense_5_acc,val_dense_5_loss,val_dense_6_acc,val_dense_6_loss,val_dense_7_acc,val_dense_7_loss,val_loss
12,0.9949147211488827,0.017981741552118412,0.9943565809449484,0.021137970525865232,0.9855503869611163,0.05114586758535615,0.9721550405487533,0.10211938665818798,0.9128992257192153,0.3090166276277498,0.5014015913240669,0.9959999918937683,0.020849720329430926,0.9958260784978452,0.02045735131453156,0.9852173950361169,0.057561859488487244,0.9739130424416583,0.10528093754597333,0.9154782632122869,0.3083463220492653,0.5124961876350901
13,0.9956278999646505,0.015615509477779703,0.9950077432070592,0.017140078497779838,0.9864496112793915,0.04734360592714114,0.9742635691812797,0.09225679047463477,0.9143875971320987,0.29154400816259457,0.4638999908469444,0.9963478186856145,0.019691404285486384,0.9954782517059989,0.02157676766079891,0.9866086944289829,0.05283493832077669,0.9763478273930757,0.09151750981159833,0.9121739138727603,0.3056540262439977,0.49127464579499286
14,0.9954108443371085,0.015184903160899935,0.9951317758523217,0.016843981621245487,0.9864496122034945,0.04599463962047368,0.9751317870709323,0.0909550770279742,0.9176124047863391,0.28200193893077763,0.45098053843014,0.9965217320815377,0.018115347815657278,0.9959999918937683,0.01914890759381587,0.9866086970204893,0.05136858947251154,0.9758260872053064,0.08369572833180428,0.9222608701042507,0.28957364157490106,0.4619022154289743
15,0.9955038677814395,0.01479784176637989,0.9951317758523217,0.016951583065056466,0.9879999983218289,0.04293472569277005,0.9763100826463034,0.08786992968399396,0.9182635656622953,0.2824566230293392,0.44501070204631304,0.9954782517059989,0.01937210380666606,0.9958260784978452,0.018495201016776264,0.9871304372082585,0.04940268065294494,0.9772173891896787,0.08939476926689563,0.9229565262794495,0.27508733648320904,0.4517520899358003
16,0.995751932609913,0.01462393054150247,0.995534877906474,0.015888295855640267,0.9887751913809961,0.03922198274598796,0.9772093041922695,0.0822180219196765,0.9199069756870122,0.27277012307976567,0.42472235373286316,0.9968695588733839,0.01631207187513254,0.9963478186856145,0.014983301951914378,0.9852173898531043,0.05303763418012987,0.972869564657626,0.09704871265136678,0.9231304319008536,0.2764098028773847,0.4577915273282839
17,0.9959379781124204,0.013270945317119129,0.9959069698355919,0.01543657100703495,0.9884030971416208,0.04191805119806713,0.9782635694326356,0.08095602002428022,0.9219224794890529,0.2640732120173846,0.41565479904182195,0.997043472269307,0.014693381598867152,0.9959999918937683,0.014377750760025305,0.9869565264038418,0.04814378032460809,0.9756521764008895,0.09456542927933775,0.917391300201416,0.2923725169637929,0.46415285701337067
18,0.9960310015567514,0.014478114532855477,0.9959689854651459,0.0150634211473629,0.9889612336491429,0.03999669890302096,0.9769302357074826,0.08127479964159717,0.9267286796902501,0.2546622611062471,0.4054752955603045,0.9965217320815377,0.017452418087961396,0.9959999918937683,0.018922668180691646,0.9881739098092784,0.04756576065783915,0.9782608721567236,0.08916910972608172,0.9278260884077653,0.2675529932198317,0.4406629489815753
19,0.9959379781124204,0.013786274259332423,0.9960620098335798,0.014913296276458012,0.9893953439801239,0.03825883837344572,0.9787907013597414,0.07676606759602247,0.9271937964498534,0.24987470179565194,0.39359917936399,0.9968695588733839,0.018360605364685634,0.9958260784978452,0.02137527662220553,0.9869565212208292,0.05208290078798714,0.9796521819156149,0.0831717201711043,0.9250434792560079,0.26814652849798615,0.44313702635143115
20,0.9961550318917562,0.012863237709267238,0.9962480562601903,0.013678124623441737,0.9900775149811146,0.0354239315628399,0.9804961256278578,0.0710042287386203,0.9276279072428859,0.24773886903773906,0.3807083914677302,0.9961739052896914,0.016824543845596843,0.9966956454774608,0.015505697641460954,0.987652169621509,0.04712471657473108,0.9756521789923959,0.08931954739534337,0.9219130381293918,0.2789207418327746,0.447695246209269
21,0.997023249781409,0.010650019786571506,0.9963720861331437,0.013650007095402684,0.9883100755454958,0.04013143616995608,0.9790697730788889,0.07588547521610131,0.9261085289393285,0.25021966229113496,0.3905366006516671,0.9973912990611532,0.012358375031592162,0.9973912990611532,0.010975931729341897,0.990956521552542,0.03709508394620017,0.9833043476809626,0.07550151144032893,0.9292173878006313,0.2523821705709333,0.38831307447474933
22,0.9967751877252445,0.012449869949437404,0.9964651095774747,0.01333153043745461,0.9899844896885776,0.035853765450071455,0.9797209344168966,0.07349739760131568,0.9293333305868992,0.23884106872155686,0.3739736305419789,0.9963478186856145,0.01590288811839064,0.994956514109736,0.018191125519755904,0.9869565212208292,0.04326903060807482,0.9798260901285254,0.07744944840669632,0.9274782616159191,0.26226474474305694,0.4170772374972053
23,0.9966511569281881,0.011427902725305004,0.9958759610967118,0.013239654504816777,0.9896434078844942,0.035117189630923806,0.9803410888642303,0.0704096067451345,0.9325271295022595,0.2291724400002827,0.35936679419621015,0.9968695588733839,0.019765871908495446,0.9961739078811978,0.02105500184647415,0.9897391251895739,0.043074148059215236,0.9791304391363392,0.08182923495769501,0.9274782616159191,0.26339204803757044,0.42911630868911743
24,0.9964961183163547,0.011745834035452369,0.9963410792424697,0.01309449793662616,0.9897364299426707,0.03563597251827172,0.9809922515883926,0.06955798646767242,0.9302635641061059,0.23235851098862728,0.3623928025711414,0.9946086847263834,0.02171101960424415,0.995130427505659,0.01983786255384431,0.9869565212208292,0.04735737599675422,0.9796521793241086,0.07801311382133028,0.9398260842198911,0.22989012333362,0.3968094950136931
25,0.9968372033547985,0.010743281930367382,0.9963100709656413,0.01255499817635828,0.9898914662442466,0.033930865194027625,0.9814573697341505,0.0691426985196827,0.9322480591692666,0.22973714526309524,0.3561089870541595,0.9961739052896914,0.013931222143583,0.9965217320815377,0.012763731556175195,0.9873043480126754,0.04965755588415524,0.9782608669737111,0.08562721247258394,0.9281739074250926,0.26055361395296844,0.42253333913243335
26,0.9968061950779701,0.010572370650948841,0.9962170479833617,0.012872389402211637,0.990201545778171,0.03596462982583993,0.9807751987331598,0.07156789890497692,0.932651161223419,0.2292642924328183,0.3602415819962819,0.9966956454774608,0.015592183285068882,0.9959999918937683,0.016031777750670342,0.9874782588170923,0.044329499036235655,0.9793043447577435,0.0764840348907139,0.9278260884077653,0.2523098594468573,0.4047473565391872
