epoch,dense_3_acc,dense_3_loss,dense_4_acc,dense_4_loss,dense_5_acc,dense_5_loss,dense_6_acc,dense_6_loss,dense_7_acc,dense_7_loss,loss,val_dense_3_acc,val_dense_3_loss,val_dense_4_acc,val_dense_4_loss,val_dense_5_acc,val_dense_5_loss,val_dense_6_acc,val_dense_6_loss,val_dense_7_acc,val_dense_7_loss,val_loss
10,0.9950301036341003,0.021731888951407277,0.9874569443061877,0.047380427934959474,0.9486825118540961,0.1592631706238832,0.9292783926418705,0.24717647066695062,0.8252614900288731,0.6505318435644007,1.1260838017725654,0.9957844245576573,0.02118338517545622,0.9890658623444106,0.04550807399139879,0.9526706559215478,0.1524797515263279,0.933856286331565,0.23886272226443547,0.8336287417454634,0.6237559940465196,1.0817899252483232
11,0.9952160515170594,0.020935305775180352,0.9877865791194853,0.046502292134326266,0.9485831990861666,0.15831968080836883,0.9290713139834759,0.24666192259381703,0.8249022717584206,0.6521729583061378,1.1245921594531083,0.9960958010065342,0.019843241653923073,0.9891736480647219,0.044789708146970426,0.9520718523128304,0.15139889071310708,0.9342395179642888,0.23246446693550327,0.8331017967112764,0.6226515552240931,1.0711478642717807
12,0.9950406683605938,0.021187691645385826,0.9875034314579769,0.04695141851044483,0.9492192251368672,0.15802510860840982,0.9298594805278667,0.24508675598336224,0.826512414440552,0.6474250246781995,1.1186759993945614,0.9958323288463546,0.0207558182336726,0.9895928089847108,0.0444005920585178,0.9522395178586424,0.15154208477118059,0.9331496984301927,0.23214812289008838,0.8347425137808223,0.6212112048785844,1.0700578236294365
13,0.9951442076740477,0.021218420329690176,0.9877654487218922,0.04657490097925488,0.9483909109755918,0.15850746573371605,0.9293755926723147,0.2454214120668453,0.8259376652078281,0.6472585170878599,1.1189807163806296,0.9959041843871157,0.02037472338466222,0.9893053821817843,0.04307558683784467,0.9540359231526266,0.14565513076673367,0.9344191592253611,0.22869000612886367,0.8326586829331106,0.6172320951601702,1.0550275448553577
14,0.9951674515018373,0.02066564690514787,0.9880169003461947,0.04515124820416318,0.9491304778826029,0.15567862344792577,0.9302863163162147,0.24175183137714454,0.8266476491929612,0.6447805592104423,1.1080279099960146,0.9958682567059637,0.02058612055115229,0.988934126799692,0.0453113975661422,0.9541317333361345,0.14837807104616108,0.9349940106897296,0.23063774578674825,0.8353652684631462,0.6123809242498375,1.057294258279001
15,0.9950512334964166,0.021055185647088026,0.9875816137338529,0.04648918938998682,0.9485092416240372,0.15738825085762312,0.9295066018238057,0.24451744907899187,0.8263475958216587,0.6454988419222442,1.114948917871043,0.9956407118700221,0.021875096702251812,0.9896886173836486,0.04230408698061069,0.9534730504372877,0.14703386907136726,0.9342994006451019,0.22803706031091914,0.8357724545601599,0.6092628872323179,1.048513000239869
16,0.9952075992131825,0.020729632466776633,0.9877760137947413,0.046055693116026246,0.9488473290245935,0.15654912964296733,0.929825672131018,0.2420098812639619,0.8267321708463073,0.6415019499613253,1.1068462866421924,0.9959041845655727,0.02008155415714356,0.9892694571774877,0.042325950312723744,0.9549700557114835,0.14285650079746445,0.9355808364417024,0.22580549152132995,0.8361317369038473,0.6095649182439564,1.0406344118946327
17,0.9952857820243352,0.020567229365723576,0.9879852056314374,0.045624454319034294,0.9491410433018075,0.15588110646580303,0.9297474890049966,0.242539256586798,0.8265398833969567,0.6431164200886557,1.1077284689498716,0.9962874183397807,0.019018363464197763,0.9890658625228677,0.04329574225096779,0.9503712547039558,0.15436626951806917,0.9352335308840175,0.22662461823421323,0.8355449099026754,0.6108648829652877,1.0541698768467247
18,0.9951970342033072,0.020733514735787592,0.9878330662083009,0.045846032237386106,0.9493185383770999,0.15631353504054457,0.9304046470906076,0.24178645185185563,0.8280084518232612,0.6393268900577568,1.104006425262568,0.9958802333135091,0.02059182630361108,0.9890179591264553,0.04409866115081119,0.9526107752037619,0.15145119519424652,0.935461075719959,0.22981228782031352,0.8337125746075978,0.6163423834982033,1.0622963523436448
19,0.9951103990567908,0.020885605122429124,0.9879006841670126,0.04603606076100305,0.9498383487209213,0.1552720788769853,0.9308209173967772,0.2400603855350505,0.828202853269572,0.6391538849313991,1.1014080159700679,0.996263466016975,0.020086630499882702,0.989532928802296,0.04399030449211843,0.9513772417328314,0.14864967138824348,0.9356886212697286,0.22713026790294105,0.8379520943421803,0.607184917359295,1.0470417923556117
20,0.9951928075003486,0.02099890757735983,0.9876090835718899,0.04621629028128951,0.9488980421866302,0.15586281806128213,0.9294939230373783,0.24291562643226844,0.8273766509326627,0.6392312087020229,1.1052248509107792,0.9955808313306934,0.020961478254517323,0.989221550925763,0.04371626426683304,0.9533532898940013,0.14520903828436743,0.9343353277908828,0.23305874583339262,0.8337964078266463,0.6127616195621605,1.055707147289179
21,0.9952287295792888,0.02038717354238609,0.9881014228811733,0.04513556223015345,0.9495171652039207,0.1539972400439365,0.9305736913419059,0.2390655721038407,0.8284014796870636,0.6363308417438138,1.0949163892189788,0.995988016713879,0.020615770901963922,0.9892814327142909,0.04681739808251233,0.951772452649956,0.15123385098389167,0.9330778430678888,0.23466995840301058,0.8336646683558733,0.6211373024358007,1.074474281893519
