epoch,dense_3_acc,dense_3_loss,dense_4_acc,dense_4_loss,dense_5_acc,dense_5_loss,dense_6_acc,dense_6_loss,dense_7_acc,dense_7_loss,loss,val_dense_3_acc,val_dense_3_loss,val_dense_4_acc,val_dense_4_loss,val_dense_5_acc,val_dense_5_loss,val_dense_6_acc,val_dense_6_loss,val_dense_7_acc,val_dense_7_loss,val_loss
28,0.993846507774767,0.023461479536625883,0.9921426313792088,0.03075946909628173,0.9729503882947819,0.09877295402246852,0.9589860481809276,0.1602607796127482,0.873575194029845,0.4813273310199264,0.7945820147676985,0.9959824592397925,0.015623153330300722,0.9943420986334482,0.021888036828226688,0.977026315111863,0.08199637703466833,0.9649999993934966,0.13428851066712746,0.8870614014173809,0.4282040381640719,0.6820001142066822
29,0.9939302293829215,0.023254064357543524,0.9920046474582465,0.031024968941775404,0.9729922488678333,0.09912298907374227,0.9589348824449287,0.16069940412922423,0.8749069768329,0.4791962527489477,0.7932976790176806,0.9960877189510747,0.015837566240837698,0.994052627630401,0.02265851704501792,0.9775438601510567,0.08201905232118933,0.9656754387052435,0.13514692604280354,0.8872280690753669,0.4319169604987429,0.6875790195506916
30,0.993973640231199,0.02306518985731022,0.9920154998468799,0.03061569361232741,0.9728620158609493,0.09943250070593154,0.9589224798734798,0.1612546029132466,0.8738465116005535,0.48060173858967864,0.7949697249619536,0.995657893126471,0.017587749622435422,0.9941315776423404,0.024366529307148437,0.9771491242082495,0.082925168274526,0.9653245628925792,0.13502927827076955,0.8883596486166904,0.4298868717854483,0.6897955968191749
31,0.9938511596169582,0.023504271458603385,0.9920527087625607,0.031131183880186358,0.9734573650729749,0.09785228384904159,0.9591891457868177,0.15963036010200662,0.874524031960687,0.478089798836745,0.7902078973230465,0.9958859624569876,0.01623582218267154,0.994017540885691,0.023261005111986345,0.977096490692674,0.0827364589234716,0.9656403498691425,0.1361627216663277,0.8876754390565973,0.42736024213464635,0.6857562520002064
32,0.9940465080645657,0.02294834189499591,0.9922325552896012,0.030312647611307083,0.97324341156686,0.09809886077924292,0.9589705409929734,0.16006362326154414,0.8744387594304344,0.47889352431593013,0.7903169970179713,0.9960789466113374,0.01689574914870032,0.9944035044887609,0.023032079802074452,0.9780175414001733,0.08085187825194576,0.9660000016814784,0.13317892386725075,0.8886228083518514,0.42713823077971474,0.6810968628055171
33,0.9940217012582824,0.022701332861081114,0.9921922452690065,0.030249984311156494,0.9728449627410534,0.09830055956461634,0.9586651156114977,0.16010136205789655,0.8745798451955928,0.4764449558054754,0.7877981937208841,0.9958508767579731,0.016154046131608386,0.9943684161755076,0.023158939722762034,0.9777192954431501,0.08367930163155522,0.9651929835478464,0.13670828186890535,0.889017543248963,0.4257558746296063,0.685456443251225
34,0.9940186023712159,0.023183703164086324,0.9921286789945853,0.030900779126804005,0.9734108533046042,0.09787234212885532,0.9593782935031625,0.15801855302596277,0.875316278694212,0.47419365256331686,0.7841690282488978,0.9958508757122776,0.01609347209849052,0.9938947328350001,0.02330884672374579,0.977605260255044,0.08192204563110544,0.9656140375555607,0.1356192416789239,0.8880701739537088,0.42583387122865307,0.682777477460995
35,0.9939441825992377,0.023146761345944202,0.9919937946075617,0.030663448471085045,0.9734201545863188,0.09755331940891207,0.9595162779785866,0.15816417767326962,0.875917829838834,0.47341381925945136,0.7829415260359298,0.9958421049410837,0.016398643976763674,0.9942105224258021,0.02287517782104643,0.9775175415633017,0.08249459245748687,0.9655701758568747,0.1345507565951138,0.8885789466531653,0.42683139913960505,0.68315056959788
36,0.9941038719443388,0.0229123378818667,0.9920527087625607,0.030749195082791784,0.9730837204659633,0.0981351714956668,0.9592465085576671,0.15829561163288677,0.8752341086550276,0.4743422643158787,0.7844345785850703,0.9959210512930887,0.01594407546023528,0.9942719293268103,0.02305271622332695,0.9779473689564487,0.08078925488026518,0.9664736855448338,0.1327972311461181,0.8885263136604376,0.42473763959449634,0.6773209143103215
37,0.9940914691880692,0.022591015224366687,0.992249608963959,0.0299589422271522,0.9734480626823366,0.09629463455820268,0.9599286813144536,0.15661637085352756,0.8763689917187358,0.47223799214806667,0.7776989549629448,0.995929827815608,0.01712991532628637,0.993956140258856,0.02449160216890864,0.9776929862666548,0.08314200918794724,0.9653771937939158,0.13655326182120725,0.8884999992554647,0.42729836623919637,0.6886151542789057
38,0.9942170510920443,0.022379010188025097,0.9923395319502483,0.029887354756568292,0.9736124029455259,0.09672060028989185,0.959840308233749,0.15724883055271105,0.8757395347883535,0.47376909219017327,0.780004888634349,0.9959385954497153,0.015062621628187532,0.9945350848791892,0.021890749762717047,0.9777543832335556,0.08302536871480315,0.9658157909125612,0.13615363398403452,0.8885438630455419,0.42944001393360004,0.6855723836965728
39,0.9940015474031137,0.023011228686213032,0.9921751893768015,0.030417966226101385,0.9731612400491109,0.09786859917086224,0.9593658897303796,0.1586869658194771,0.8763007756351501,0.4727371003276618,0.7827218603718188,0.9957631570205354,0.016136915725247378,0.9942105239943454,0.023824688492408187,0.978114038182978,0.08087004740771495,0.9657456163774457,0.13429809250591093,0.8891140353261379,0.42249717105898943,0.6776269146224909
40,0.9940868170686471,0.022398529570665238,0.9922372058380482,0.030082747817053928,0.9737689923870471,0.09638879241984943,0.9597302312074706,0.15715848839329194,0.8755224800849146,0.4728293678557226,0.7788579270821209,0.9958859655940742,0.016223951740182218,0.994166663341355,0.022701796495535394,0.9771666657506374,0.08271604263338081,0.9655438593605108,0.13523918560199572,0.8888070170293775,0.4275790873849601,0.6844600642982283
41,0.9941054229588472,0.023068255334803764,0.9922139485677083,0.030420548162719076,0.9734294586403426,0.09785940257846847,0.9596651152122853,0.1581586716942085,0.8760434102642444,0.4713555062926093,0.7808623839718427,0.9958596485748625,0.016458594889723156,0.994315787365562,0.023188325359992552,0.9772631567821168,0.0841992157593108,0.96613157893482,0.13488625127233958,0.8902543887757418,0.42096142653833357,0.6796938144324118
